timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-09-12 20:00:00,116632.51,116632.51,115974.0,116157.33,898.27059,1757710799999,104426979.52428380,137463,381.83998000,44386963.86806490,0
2025-09-12 21:00:00,116157.34,116157.34,115752.68,115865.89,385.45605,1757714399999,44692117.93954210,83983,141.35584000,16387844.67578950,0
2025-09-12 22:00:00,115865.89,116360.43,115865.89,116027.46,494.01734,1757717999999,57345199.48765480,106509,247.36031000,28711667.15409370,0
2025-09-12 23:00:00,116027.46,116161.37,115929.06,116029.42,348.17094,1757721599999,40403451.07677670,64151,157.47399000,18273704.57346640,0
2025-09-13 00:00:00,116029.41,116298.78,115959.59,116209.32,476.47907,1757725199999,55320305.31609780,72217,225.39023000,26170088.79588330,0
2025-09-13 01:00:00,116209.32,116275.81,115576.26,115764.3,632.36146,1757728799999,73324644.22268810,83259,226.18847000,26229803.30434420,0
2025-09-13 02:00:00,115764.3,115991.29,115686.47,115886.17,322.19761,1757732399999,37342343.62478900,64417,117.18529000,13579898.34058390,0
2025-09-13 03:00:00,115886.16,116012.91,115837.98,115957.0,823.27412,1757735999999,95437093.24386890,63124,228.53373000,26492232.07559200,0
2025-09-13 04:00:00,115957.0,115957.01,115685.6,115698.4,314.62389,1757739599999,36439210.39390740,38579,113.93296000,13194686.19727350,0
2025-09-13 05:00:00,115698.4,115845.46,115657.81,115704.04,253.6123,1757743199999,29349953.71511990,35543,118.61483000,13726821.13248870,0
2025-09-13 06:00:00,115704.03,115802.16,115662.2,115749.99,251.18163,1757746799999,29066698.49913700,37307,107.85167000,12479999.10671380,0
2025-09-13 07:00:00,115750.0,115855.89,115702.39,115778.71,242.78688,1757750399999,28116165.58682120,29864,111.92261000,12960862.44867060,0
2025-09-13 08:00:00,115778.72,116056.17,115767.33,115978.01,351.87471,1757753999999,40775499.56601890,33504,193.86167000,22466751.83809040,0
2025-09-13 09:00:00,115978.01,116038.14,115871.26,116035.33,294.98775,1757757599999,34198936.98193330,33903,156.49635000,18143366.62290560,0
2025-09-13 10:00:00,116035.32,116166.71,115916.41,115937.99,318.28855,1757761199999,36931637.40976620,47938,152.09691000,17649422.15059250,0
2025-09-13 11:00:00,115937.99,116005.82,115888.0,115974.11,263.75402,1757764799999,30578282.39927800,28532,151.40975000,17553471.43479000,0
2025-09-13 12:00:00,115974.11,116060.0,115872.82,116002.91,204.03439,1757768399999,23656957.08470960,26005,89.66504000,10395604.09117760,0
2025-09-13 13:00:00,116002.91,116002.91,115621.65,115761.05,440.12472,1757771999999,50977920.56720380,73740,172.84029000,20017322.40797730,0
2025-09-13 14:00:00,115761.06,115950.0,115603.98,115797.68,438.72685,1757775599999,50798778.29455720,83260,216.43945000,25060770.19236930,0
2025-09-13 15:00:00,115797.67,115924.6,115619.57,115768.68,290.44971,1757779199999,33623557.37434640,60375,143.16240000,16573528.18580130,0
2025-09-13 16:00:00,115768.68,115817.37,115127.27,115334.0,700.8183,1757782799999,80918303.17392290,138544,268.83062000,31036440.69954760,0
2025-09-13 17:00:00,115333.99,115587.49,115180.0,115571.78,465.25625,1757786399999,53682019.61411080,88763,234.88719000,27104303.56150960,0
2025-09-13 18:00:00,115571.79,115653.26,115433.09,115633.92,160.49564,1757789999999,18546618.13373920,28065,72.41992000,8368242.82511620,0
2025-09-13 19:00:00,115633.91,115800.88,115570.78,115797.12,263.39165,1757793599999,30473196.50660480,36106,166.06434000,19215084.95012630,0
2025-09-13 20:00:00,115797.12,115991.29,115797.11,115905.88,220.70474,1757797199999,25582577.38770720,43768,103.15806000,11956237.44959760,0
2025-09-13 21:00:00,115905.88,115972.52,115839.98,115895.39,234.38734,1757800799999,27168898.61039780,29392,85.76254000,9940766.42493430,0
2025-09-13 22:00:00,115895.4,115944.64,115809.9,115871.58,159.45156,1757804399999,18476550.48609830,23892,56.69450000,6569194.63671400,0
2025-09-13 23:00:00,115871.58,115979.99,115861.39,115918.29,146.1408,1757807999999,16938072.45693740,23538,76.68477000,8888130.56655310,0
2025-09-14 00:00:00,115918.29,116000.0,115815.13,115935.6,153.28277,1757811599999,17771986.62054100,37592,80.74185000,9361731.80961510,0
2025-09-14 01:00:00,115935.61,115990.2,115744.67,115962.93,185.94891,1757815199999,21542399.35780250,50612,94.05958000,10896607.41492480,0
2025-09-14 02:00:00,115962.92,116109.0,115750.0,115852.95,267.49819,1757818799999,31014678.31037960,52822,138.83474000,16097276.18660130,0
2025-09-14 03:00:00,115852.95,115869.99,115651.99,115679.98,272.91216,1757822399999,31583466.65320520,41693,134.90651000,15611379.14456930,0
2025-09-14 04:00:00,115679.99,115768.0,115449.59,115750.99,247.86689,1757825999999,28666648.60687480,48432,128.95750000,14915472.32485550,0
2025-09-14 05:00:00,115751.0,115924.69,115735.58,115860.01,258.07375,1757829599999,29891914.02028270,27140,146.61401000,16980551.31300430,0
2025-09-14 06:00:00,115860.01,115936.0,115693.95,115734.23,196.84102,1757833199999,22787656.91308940,33146,96.17608000,11134612.63676970,0
2025-09-14 07:00:00,115734.24,115838.41,115734.23,115805.39,212.00183,1757836799999,24546306.14536660,22472,132.72475000,15367432.15931570,0
2025-09-14 08:00:00,115805.39,115983.02,115759.44,115933.4,137.30583,1757840399999,15910962.09011960,24821,68.40106000,7925505.20240710,0
2025-09-14 09:00:00,115933.4,116165.19,115905.88,116052.09,271.65824,1757843999999,31528047.88781880,34485,119.04590000,13815536.94210550,0
2025-09-14 10:00:00,116052.1,116132.85,115955.57,116027.26,156.38468,1757847599999,18147009.24484460,29295,58.54474000,6792892.26461010,0
2025-09-14 11:00:00,116027.25,116100.0,115748.78,115794.91,275.05839,1757851199999,31875387.93042590,59531,118.92740000,13781806.89017360,0
2025-09-14 12:00:00,115794.92,115878.49,115662.62,115776.31,316.9787,1757854799999,36699157.41294010,53035,180.80489000,20932911.12368820,0
2025-09-14 13:00:00,115776.31,115776.32,115217.01,115348.1,617.50773,1757858399999,71266883.51366840,104155,275.08544000,31745024.57595260,0
2025-09-14 14:00:00,115348.1,115691.04,115141.8,115401.75,750.31099,1757861999999,86533054.38317650,144812,364.60791000,42056056.08556870,0
2025-09-14 15:00:00,115401.75,115419.1,115200.4,115224.01,351.71527,1757865599999,40556202.68885920,63567,208.69595000,24064613.81866430,0
2025-09-14 16:00:00,115224.01,115540.0,115193.9,115480.0,284.25459,1757869199999,32800845.84245550,54625,199.32769000,23000623.25606220,0
2025-09-14 17:00:00,115480.0,115657.5,115413.46,115557.65,290.60711,1757872799999,33579884.49387390,51079,175.54993000,20283616.15799990,0
2025-09-14 18:00:00,115557.65,115557.66,115375.05,115388.21,161.60603,1757876399999,18661475.03507140,25663,74.21009000,8569458.99683320,0
2025-09-14 19:00:00,115388.21,115635.0,115330.99,115634.99,132.66154,1757879999999,15322903.44163360,34874,80.60180000,9309231.87455390,0
2025-09-14 20:00:00,115634.99,115851.26,115634.99,115802.16,116.11592,1757883599999,13439306.50436840,30573,56.23273000,6508269.06500470,0
2025-09-14 21:00:00,115802.16,116087.35,115607.99,116058.88,349.40859,1757887199999,40503787.95879530,52363,153.27708000,17769858.26293490,0
2025-09-14 22:00:00,116059.48,116076.89,115810.22,116009.61,262.34337,1757890799999,30420264.93528440,56593,107.68290000,12485350.18317080,0
2025-09-14 23:00:00,116009.62,116009.62,115135.0,115268.01,439.25947,1757894399999,50712134.97772170,103838,212.89724000,24571241.61415670,0
2025-09-15 00:00:00,115268.01,115276.49,114972.29,115071.32,521.11024,1757897999999,59973570.87206180,118159,254.57847000,29301198.72099460,0
2025-09-15 01:00:00,115071.32,115283.5,114825.0,115231.69,362.37165,1757901599999,41682730.35773300,99868,190.89910000,21963363.88576220,0
2025-09-15 02:00:00,115231.69,115443.29,115214.55,115362.35,184.52455,1757905199999,21290036.56037400,56143,88.73631000,10237544.55535940,0
2025-09-15 03:00:00,115362.35,115594.9,115347.91,115445.45,223.493,1757908799999,25808995.80150930,35549,111.66262000,12894660.08373870,0
2025-09-15 04:00:00,115445.46,116168.26,115400.0,116058.01,698.45937,1757912399999,80990475.77028380,113338,365.72892000,42402658.20970710,0
2025-09-15 05:00:00,116058.01,116583.47,116019.05,116520.0,781.40763,1757915999999,90857990.60491350,87948,464.09229000,53958671.13407910,0
2025-09-15 06:00:00,116519.13,116757.99,116043.01,116129.99,559.85108,1757919599999,65187334.00871670,110809,271.94284000,31679342.46195560,0
2025-09-15 07:00:00,116130.0,116400.0,115626.96,115806.62,605.7335,1757923199999,70266062.82909350,148824,298.65498000,34649041.56766210,0
2025-09-15 08:00:00,115806.62,115806.62,114709.18,114737.27,1325.86164,1757926799999,152822384.56096950,248062,598.84200000,69041838.70295460,0
2025-09-15 09:00:00,114737.28,115188.0,114625.87,114868.59,1072.97754,1757930399999,123285309.89827880,160571,562.97219000,64681981.20090280,0
2025-09-15 10:00:00,114868.6,114954.83,114720.69,114769.04,532.63649,1757933999999,61160576.80262550,85515,197.10125000,22631666.35256780,0
2025-09-15 11:00:00,114769.03,115195.86,114740.97,115070.0,565.80309,1757937599999,65072898.93275940,103476,268.82149000,30916683.38875660,0
2025-09-15 12:00:00,115070.01,115074.51,114671.75,114721.04,599.02223,1757941199999,68825615.68233880,84396,224.06259000,25746413.05269270,0
2025-09-15 13:00:00,114721.03,115099.0,114384.0,114664.08,1056.42151,1757944799999,121246727.12189360,270586,606.58230000,69629032.72834900,0
2025-09-15 14:00:00,114664.07,115029.81,114450.28,114679.56,775.27929,1757948399999,88989804.99150440,226101,447.17472000,51331237.97138460,0
2025-09-15 15:00:00,114679.55,114909.4,114404.43,114842.9,564.69333,1757951999999,64720215.73322320,189455,268.31470000,30750519.25855900,0
2025-09-15 16:00:00,114842.9,114922.59,114600.0,114662.57,364.30154,1757955599999,41803563.27935910,127214,156.67557000,17979653.75223450,0
2025-09-15 17:00:00,114662.58,115130.0,114600.0,115120.03,284.01648,1757959199999,32616243.42171530,112444,171.67818000,19717979.25433560,0
2025-09-15 18:00:00,115120.02,115360.54,114904.16,115307.79,538.96072,1757962799999,62013732.34111740,123567,410.44186000,47225660.30694390,0
2025-09-15 19:00:00,115307.79,115570.0,114975.66,115307.78,685.41151,1757966399999,79012995.40527930,161541,293.35801000,33816509.84413160,0
2025-09-15 20:00:00,115307.78,115515.41,115200.07,115379.99,325.59706,1757969999999,37561005.54893940,59517,146.68399000,16923417.34211280,0
2025-09-15 21:00:00,115380.0,115538.55,115283.49,115528.0,170.93694,1757973599999,19729892.97487430,31633,57.85132000,6677497.99846060,0
2025-09-15 22:00:00,115528.0,115605.07,115221.68,115288.01,235.69782,1757977199999,27199686.19674070,55314,102.27907000,11802701.92433260,0
2025-09-15 23:00:00,115288.01,115476.0,115232.58,115349.71,177.94328,1757980799999,20530385.52721100,47959,62.22883000,7179311.98704740,0
2025-09-16 00:00:00,115349.71,115349.71,114945.01,115088.66,244.26086,1757984399999,28123238.69909350,75667,97.87640000,11267818.43250380,0
2025-09-16 01:00:00,115088.66,115520.0,115008.69,115024.24,232.3498,1757987999999,26780434.97108670,73644,80.28845000,9254795.59381650,0
2025-09-16 02:00:00,115024.24,115227.51,115024.23,115034.47,151.83383,1757991599999,17477426.81017560,50800,55.50895000,6389002.58803360,0
2025-09-16 03:00:00,115034.48,115426.49,115034.44,115307.25,236.03187,1757995199999,27210571.57926930,45589,82.27263000,9481239.74613670,0
2025-09-16 04:00:00,115307.26,115560.01,114930.0,115503.01,446.01382,1757998799999,51432919.67667150,75611,207.54886000,23931479.12191480,0
2025-09-16 05:00:00,115503.02,115957.23,115454.3,115936.65,685.43114,1758002399999,79340742.58193430,95785,380.39089000,44033369.82433690,0
2025-09-16 06:00:00,115936.65,116009.62,115591.57,115770.35,449.53079,1758005999999,52084399.28624410,77423,171.94019000,19921655.82233870,0
2025-09-16 07:00:00,115770.36,115886.17,115724.41,115840.0,319.02367,1758009599999,36948547.09258830,50464,165.66476000,19186392.08016420,0
2025-09-16 08:00:00,115839.99,115981.17,115526.5,115658.76,463.00777,1758013199999,53608872.38309090,65719,210.59214000,24380846.24175940,0
2025-09-16 09:00:00,115658.76,115720.0,115443.65,115477.27,286.71309,1758016799999,33145658.76597200,40383,112.80476000,13040777.38426260,0
2025-09-16 10:00:00,115477.28,115590.49,115372.35,115372.46,292.6133,1758020399999,33787624.84130110,70561,152.30386000,17586548.39570540,0
2025-09-16 11:00:00,115372.47,115431.52,115206.15,115287.83,303.19825,1758023999999,34966227.82985950,62369,166.96193000,19255097.61494210,0
2025-09-16 12:00:00,115287.84,115460.2,115287.38,115439.36,296.84884,1758027599999,34253225.73218690,71674,158.41152000,18279204.52307720,0
2025-09-16 13:00:00,115439.36,115558.06,114737.11,115200.0,1064.59506,1758031199999,122614907.67049640,210433,465.61876000,53629317.08824100,0
2025-09-16 14:00:00,115200.0,115306.71,114811.0,115296.86,607.41382,1758034799999,69913882.13230220,134908,332.84762000,38310618.41574580,0
2025-09-16 15:00:00,115296.86,115905.89,115010.66,115905.88,653.80057,1758038399999,75404431.05544160,113188,299.76262000,34610610.83886850,0
2025-09-16 16:00:00,115905.88,116068.92,115608.28,116068.06,691.27604,1758041999999,80092227.34764580,137220,394.32437000,45694001.21553260,0
2025-09-16 17:00:00,116068.05,116870.76,116056.99,116461.54,1252.39334,1758045599999,145931742.17926440,195519,664.33016000,77389472.08089340,0
2025-09-16 18:00:00,116461.55,116776.66,116226.12,116418.86,486.09455,1758049199999,56648807.71264730,117209,226.77874000,26429657.79722220,0
2025-09-16 19:00:00,116418.87,116820.0,116395.6,116800.12,525.61626,1758052799999,61296010.34191360,84719,275.80494000,32162443.23370880,0
2025-09-16 20:00:00,116800.13,116908.83,116722.56,116839.47,367.21592,1758056399999,42901651.85308900,61589,183.33287000,21420025.93794490,0
2025-09-16 21:00:00,116839.47,116940.26,116584.45,116800.51,295.98351,1758059999999,34558249.15328420,48796,123.71176000,14446725.36335370,0
2025-09-16 22:00:00,116800.51,116964.27,116694.73,116855.58,312.66858,1758063599999,36537269.88951050,44749,165.45607000,19336927.06301970,0
2025-09-16 23:00:00,116855.58,116920.46,116632.0,116788.96,262.99472,1758067199999,30720217.93185800,43039,117.65040000,13744542.58839600,0
2025-09-17 00:00:00,116788.96,116832.0,116560.0,116560.01,269.7236,1758070799999,31468748.76455490,60701,101.70973000,11865956.53061200,0
2025-09-17 01:00:00,116560.01,116768.0,116516.92,116662.25,267.74519,1758074399999,31227288.77879980,64854,114.07214000,13303857.19705800,0
2025-09-17 02:00:00,116662.25,117077.16,116556.52,116686.43,742.4537,1758077999999,86758738.56058360,96085,461.74914000,53967973.20293180,0
2025-09-17 03:00:00,116686.43,116758.83,116371.81,116372.04,377.8305,1758081599999,44036563.70614940,68506,138.10389000,16097389.29862710,0
2025-09-17 04:00:00,116372.05,116480.01,116160.22,116313.49,262.15716,1758085199999,30489807.66118390,48475,109.84340000,12775093.43104570,0
2025-09-17 05:00:00,116313.5,117214.0,116313.49,117108.3,894.88999,1758088799999,104514221.01727340,120175,539.18434000,62973541.58142450,0
2025-09-17 06:00:00,117108.31,117286.73,116970.41,117234.27,770.01131,1758092399999,90177549.43685400,95943,387.91854000,45438049.26123240,0
2025-09-17 07:00:00,117234.28,117275.0,117125.78,117162.48,557.97471,1758095999999,65402912.28257870,67356,208.02501000,24383731.53120950,0
2025-09-17 08:00:00,117162.48,117189.86,116683.99,116860.0,635.73334,1758099599999,74308455.79047590,101367,201.84260000,23590093.05683500,0
2025-09-17 09:00:00,116860.01,116860.01,116548.88,116550.01,380.39506,1758103199999,44386083.50275810,50255,150.73793000,17590790.52380630,0
2025-09-17 10:00:00,116550.01,116604.26,116267.44,116359.14,356.93808,1758106799999,41557332.60330790,59384,120.96476000,14081016.67323040,0
2025-09-17 11:00:00,116359.14,116383.87,116253.27,116258.13,282.02162,1758110399999,32800761.95724520,64620,142.85085000,16614704.56839520,0
2025-09-17 12:00:00,116258.12,116516.93,116096.41,116204.94,387.04674,1758113999999,45003609.26375500,83670,200.72153000,23339447.18181610,0
2025-09-17 13:00:00,116204.94,116330.75,115905.88,116107.19,664.85629,1758117599999,77205608.67791560,194271,289.91295000,33668674.95503710,0
2025-09-17 14:00:00,116107.18,116240.0,115432.0,115606.61,1214.53614,1758121199999,140573642.18227560,204018,580.17562000,67153122.29616320,0
2025-09-17 15:00:00,115606.62,115886.17,115527.48,115875.32,581.89144,1758124799999,67327430.59800520,98799,361.01581000,41767961.51549240,0
2025-09-17 16:00:00,115875.33,115875.33,115386.21,115640.77,659.4146,1758128399999,76210618.68390040,117442,259.23125000,29962649.78311920,0
2025-09-17 17:00:00,115640.76,116288.27,115500.0,115504.48,696.96558,1758131999999,80767905.50710130,154261,386.63260000,44806048.87361790,0
2025-09-17 18:00:00,115504.49,116333.33,114720.81,115226.93,3427.38872,1758135599999,395906451.03967230,663014,1655.51511000,191255010.09767800,0
2025-09-17 19:00:00,115226.93,115989.2,115068.33,115652.02,955.04331,1758139199999,110428213.94828610,336917,496.16775000,57369129.07514970,0
2025-09-17 20:00:00,115652.02,116140.2,115496.68,115621.47,455.26463,1758142799999,52732219.05531460,104944,234.03184000,27108901.10741800,0
2025-09-17 21:00:00,115621.47,116120.0,115307.33,116038.39,336.05085,1758146399999,38911404.87452510,93951,144.83260000,16770745.53444090,0
2025-09-17 22:00:00,116038.39,116823.72,116038.39,116559.69,741.17447,1758149999999,86245192.18930790,133074,333.53397000,38811785.32858160,0
2025-09-17 23:00:00,116559.68,116990.68,116340.07,116447.59,836.73837,1758153599999,97642944.53992180,145336,356.22854000,41586438.22815700,0
2025-09-18 00:00:00,116447.6,116470.52,116092.76,116350.65,442.99009,1758157199999,51518554.17191450,125352,217.10311000,25248825.17779840,0
2025-09-18 01:00:00,116350.65,116869.46,116340.0,116634.84,440.77649,1758160799999,51404424.79139760,108967,254.15229000,29638612.85631890,0
2025-09-18 02:00:00,116634.84,116959.96,116429.55,116950.47,318.2136,1758164399999,37137565.96568960,76982,162.36061000,18954491.18234960,0
2025-09-18 03:00:00,116950.46,117896.0,116896.93,117581.66,1879.7006,1758167999999,220901850.15296430,234233,918.49311000,107892921.98170710,0
2025-09-18 04:00:00,117581.67,117750.0,117219.5,117605.16,612.3817,1758171599999,71953719.81488440,88581,251.01331000,29494857.53840180,0
2025-09-18 05:00:00,117605.16,117605.16,117176.1,117273.36,340.19852,1758175199999,39920601.58988010,57510,111.08600000,13033693.25819230,0
2025-09-18 06:00:00,117273.37,117338.05,116888.02,117102.43,474.42047,1758178799999,55533801.82674400,107426,182.39949000,21349889.38521720,0
2025-09-18 07:00:00,117102.43,117208.0,117048.81,117086.01,362.6272,1758182399999,42477740.90810900,82798,143.59778000,16821004.64217320,0
2025-09-18 08:00:00,117086.01,117413.04,117010.59,117229.59,383.66591,1758185999999,44972839.06874630,83080,199.41111000,23376295.35940550,0
2025-09-18 09:00:00,117229.58,117350.0,117107.57,117298.81,260.44715,1758189599999,30535599.91627760,66226,129.04063000,15128529.11811320,0
2025-09-18 10:00:00,117298.82,117307.5,117078.72,117190.47,236.63641,1758193199999,27732211.55982790,65792,115.32601000,13515268.05679910,0
2025-09-18 11:00:00,117190.48,117300.0,117013.77,117063.4,285.00282,1758196799999,33403616.62281900,50221,171.32899000,20082077.15647580,0
2025-09-18 12:00:00,117063.41,117279.0,116977.59,117124.69,249.62123,1758200399999,29243079.32035730,68078,131.87004000,15449395.97968520,0
2025-09-18 13:00:00,117124.69,117655.55,117004.28,117432.04,647.0176,1758203999999,75932135.73943300,169516,340.99079000,40020099.76158580,0
2025-09-18 14:00:00,117432.04,117843.83,117400.54,117640.54,711.59459,1758207599999,83729091.95792460,129862,386.67686000,45494494.87631620,0
2025-09-18 15:00:00,117640.54,117705.51,117322.41,117583.56,808.09852,1758211199999,94942160.07454940,115501,443.41059000,52097684.00112440,0
2025-09-18 16:00:00,117583.56,117789.0,117500.01,117565.6,483.30991,1758214799999,56874993.40718800,97959,260.90726000,30704433.93369560,0
2025-09-18 17:00:00,117565.59,117765.59,117418.45,117579.93,479.43176,1758218399999,56371217.03108330,95614,237.39362000,27911254.75203670,0
2025-09-18 18:00:00,117579.94,117900.0,117512.11,117822.97,474.53821,1758221999999,55896624.94648540,93752,272.45010000,32090987.60227830,0
2025-09-18 19:00:00,117822.98,117822.98,117196.33,117450.21,391.34362,1758225599999,45973207.39562160,86965,210.87334000,24765994.26967300,0
2025-09-18 20:00:00,117450.21,117657.17,117337.95,117521.14,192.47211,1758229199999,22620174.45858130,57206,93.11408000,10941748.06766350,0
2025-09-18 21:00:00,117521.14,117521.14,117299.21,117299.21,187.11636,1758232799999,21965787.05416910,44826,67.14775000,7882781.41305000,0
2025-09-18 22:00:00,117299.21,117334.8,117027.34,117061.02,345.51742,1758236399999,40494476.80699490,46471,124.08087000,14545090.76590280,0
2025-09-18 23:00:00,117061.02,117172.21,116612.03,117073.53,650.11136,1758239999999,75977872.90486720,99736,293.11764000,34260121.79876410,0
2025-09-19 00:00:00,117073.53,117427.7,117020.0,117424.2,328.86734,1758243599999,38557334.09558410,85999,150.52387000,17646832.23313210,0
2025-09-19 01:00:00,117424.21,117459.99,117118.21,117241.32,268.6749,1758247199999,31511678.06165660,85005,101.44573000,11897671.78735320,0
2025-09-19 02:00:00,117241.32,117285.99,117044.13,117112.8,395.51641,1758250799999,46324444.26251840,66385,153.28492000,17952933.52186420,0
2025-09-19 03:00:00,117112.81,117291.01,116871.61,116977.58,333.32919,1758254399999,39008567.61319790,75592,128.36637000,15020430.32350440,0
2025-09-19 04:00:00,116977.58,117100.0,116700.02,116990.65,377.41298,1758257999999,44114269.10065790,97091,160.53357000,18764095.61462900,0
2025-09-19 05:00:00,116990.65,117010.0,116780.75,116894.83,306.31482,1758261599999,35806906.18857000,55901,99.34150000,11611323.21229780,0
2025-09-19 06:00:00,116894.83,116894.83,116633.86,116669.75,430.54942,1758265199999,50269840.72701780,66096,122.74531000,14331226.16714720,0
2025-09-19 07:00:00,116669.76,116992.81,116665.0,116909.97,423.81384,1758268799999,49524395.00608250,62634,194.04234000,22675717.12666640,0
2025-09-19 08:00:00,116909.98,117090.36,116882.47,116915.88,283.85786,1758272399999,33209364.92974220,43691,118.59767000,13875322.37285190,0
2025-09-19 09:00:00,116915.88,116979.86,116488.0,116488.0,361.47256,1758275999999,42186188.02800120,52612,108.33042000,12644229.12791270,0
2025-09-19 10:00:00,116488.0,116551.54,116434.23,116532.68,289.26548,1758279599999,33696959.26985480,58554,137.17125000,15979462.24873090,0
2025-09-19 11:00:00,116532.68,116554.05,116300.0,116394.72,309.23241,1758283199999,35997718.57751200,55771,121.91291000,14191940.88622630,0
2025-09-19 12:00:00,116394.72,116529.08,116133.66,116162.45,488.73837,1758286799999,56822193.84212230,72641,227.92794000,26499190.83526760,0
2025-09-19 13:00:00,116162.45,116465.35,116075.0,116284.64,435.12378,1758290399999,50577860.70255590,108872,226.85468000,26370935.62433390,0
2025-09-19 14:00:00,116284.63,116479.11,115800.0,115899.99,846.39402,1758293999999,98288690.47387650,133279,382.87946000,44460242.35495420,0
2025-09-19 15:00:00,115899.99,115952.95,115464.19,115884.03,887.61948,1758297599999,102689255.20874380,151353,455.47426000,52693762.05541480,0
2025-09-19 16:00:00,115884.03,116136.0,115800.0,116088.68,355.37234,1758301199999,41210580.29566490,73338,213.38705000,24745177.31644630,0
2025-09-19 17:00:00,116088.68,116093.18,115538.67,115542.73,360.56628,1758304799999,41729512.29441020,83752,143.77975000,16638698.05254230,0
2025-09-19 18:00:00,115542.73,115644.73,115382.98,115407.49,388.78402,1758308399999,44895298.15527520,70902,165.43651000,19105266.22680750,0
2025-09-19 19:00:00,115407.49,115479.45,115112.58,115125.12,308.93231,1758311999999,35616882.50944510,62433,154.05926000,17762642.35293950,0
2025-09-19 20:00:00,115125.13,115445.23,115100.0,115342.57,338.84816,1758315599999,39071092.36780300,61182,205.61619000,23706464.05783430,0
2025-09-19 21:00:00,115342.56,115532.73,115306.07,115465.39,178.46294,1758319199999,20597568.05792610,37181,103.40913000,11934589.66477350,0
2025-09-19 22:00:00,115465.39,115657.28,115465.39,115613.21,139.86142,1758322799999,16165884.30695030,37044,73.39269000,8483018.85728360,0
2025-09-19 23:00:00,115613.21,115648.0,115448.01,115632.38,155.08032,1758326399999,17919917.37807020,35163,72.30205000,8354811.05776630,0
2025-09-20 00:00:00,115632.39,115730.41,115548.92,115723.73,220.87363,1758329999999,25541621.60996090,38562,123.16956000,14242420.37292340,0
2025-09-20 01:00:00,115723.72,115723.73,115610.84,115623.51,178.50409,1758333599999,20647554.56567590,31248,84.16347000,9734870.34644750,0
2025-09-20 02:00:00,115623.5,115623.51,115444.0,115606.39,154.74621,1758337199999,17878123.43011870,28594,75.80496000,8757395.89946870,0
2025-09-20 03:00:00,115606.4,115606.4,115408.47,115445.0,162.93905,1758340799999,18821200.77570970,25892,62.98086000,7273646.53111610,0
2025-09-20 04:00:00,115445.0,115582.38,115409.08,115568.41,144.02474,1758344399999,16633922.52124890,25383,75.94381000,8771431.41649680,0
2025-09-20 05:00:00,115568.41,115717.5,115512.63,115717.49,224.42562,1758347999999,25951046.80177360,24006,173.91908000,20111690.29323440,0
2025-09-20 06:00:00,115717.49,115724.34,115625.85,115700.46,159.86607,1758351599999,18492467.39575620,19734,92.05761000,10648068.49640640,0
2025-09-20 07:00:00,115700.47,115985.2,115683.47,115968.56,231.14483,1758355199999,26777634.73496280,41483,125.55447000,14543243.34040510,0
2025-09-20 08:00:00,115968.56,115968.57,115700.01,115701.43,183.70782,1758358799999,21282598.14214630,33860,60.84528000,7049543.11223430,0
