timestamp,symbol,type,entry,stop_loss,take_profit,atr,rr,notes,outcome,pnl_percentage,exit_price,exit_time
2025-09-25 04:00:00,BTCUSDT,SHORT_ENGULFING,112099.33,112323.52866,111538.83335,740.3889453658006,2.5,bearish_engulfing,,,,
2025-09-26 01:00:00,BTCUSDT,LONG_ENGULFING,109537.88,109318.80424,110085.5694,518.7562930550928,2.5,bullish_engulfing,,,,
2025-10-05 00:00:00,BTCUSDT,SHORT_ENGULFING,122283.85,122528.4177,121672.43075,1020.3427617619676,2.5,bearish_engulfing,,,,
2025-10-10 21:00:00,BTCUSDT,SHORT_ENGULFING,108556.345,108773.45769,108013.563275,2357.4219975924216,2.5,bearish_engulfing,,,,
2025-10-11 15:00:00,BTCUSDT,SHORT_ENGULFING,112089.565,112313.74413,111529.117175,999.3449130894649,2.5,bearish_engulfing,,,,
2025-10-12 11:00:00,BTCUSDT,LONG_ENGULFING,111805.47,111581.85906,112364.49735,1076.3508134960518,2.5,bullish_engulfing,,,,
2025-10-14 12:00:00,BTCUSDT,SHORT_ENGULFING,111049.22,111271.31844,110493.9739,1062.7046146433677,2.5,bearish_engulfing,,,,
